,date,symbol,open,high,low,close,volume_btc,volume_usd
26897,2017-07-11 22:00:00,BTCUSD,2329.63,2356.73,2322.41,2341.45,520.12,1216184.69
26898,2017-07-11 21:00:00,BTCUSD,2333.01,2343.99,2324.14,2329.63,523.7,1224082.64
26899,2017-07-11 20:00:00,BTCUSD,2310.83,2337.23,2309.01,2333.01,533.77,1239490.22
26900,2017-07-11 19:00:00,BTCUSD,2346.82,2350.5,2309.0,2310.83,930.95,2166973.23
26901,2017-07-11 18:00:00,BTCUSD,2361.42,2362.27,2339.98,2346.82,394.99,928564.87
26902,2017-07-11 17:00:00,BTCUSD,2360.5,2365.8,2355.62,2361.42,475.67,1122862.73
26903,2017-07-11 16:00:00,BTCUSD,2365.7,2368.96,2356.02,2360.5,676.19,1597816.76
26904,2017-07-11 15:00:00,BTCUSD,2368.96,2373.46,2360.0,2365.7,416.75,985996.39
26905,2017-07-11 14:00:00,BTCUSD,2374.97,2377.04,2335.0,2368.96,592.01,1398806.45
26906,2017-07-11 13:00:00,BTCUSD,2408.02,2410.0,2351.84,2374.97,855.6,2042774.36
26907,2017-07-11 12:00:00,BTCUSD,2360.1,2408.76,2359.98,2408.02,1057.12,2513044.67
26908,2017-07-11 11:00:00,BTCUSD,2358.24,2374.99,2353.17,2360.1,403.09,952697.34
26909,2017-07-11 10:00:00,BTCUSD,2362.9,2371.97,2342.85,2358.24,299.58,706764.67
26910,2017-07-11 09:00:00,BTCUSD,2325.01,2362.9,2322.34,2362.9,490.38,1151384.0
26911,2017-07-11 08:00:00,BTCUSD,2345.59,2347.9,2324.55,2325.01,347.65,812722.49
26912,2017-07-11 07:00:00,BTCUSD,2280.0,2350.0,2277.85,2345.59,732.59,1699474.25
26913,2017-07-11 06:00:00,BTCUSD,2331.47,2331.5,2265.0,2280.0,800.26,1838161.86
26914,2017-07-11 05:00:00,BTCUSD,2326.78,2352.14,2325.99,2331.47,592.68,1385715.59
26915,2017-07-11 04:00:00,BTCUSD,2333.3,2340.0,2290.94,2326.78,746.96,1732177.8
26916,2017-07-11 03:00:00,BTCUSD,2361.5,2368.0,2318.65,2333.3,704.07,1645073.05
26917,2017-07-11 02:00:00,BTCUSD,2373.38,2381.04,2325.52,2361.5,827.71,1952519.95
26918,2017-07-11 01:00:00,BTCUSD,2363.43,2377.85,2354.55,2373.38,844.61,1999518.68
26919,2017-07-11 00:00:00,BTCUSD,2331.05,2377.42,2329.68,2363.43,1105.96,2609084.96
26920,2017-07-10 23:00:00,BTCUSD,2332.92,2348.98,2250.0,2331.05,2670.17,6145632.05
26921,2017-07-10 22:00:00,BTCUSD,2341.31,2363.65,2315.24,2332.92,985.07,2305836.16
26922,2017-07-10 21:00:00,BTCUSD,2390.0,2390.0,2330.05,2341.31,1572.71,3697985.04
26923,2017-07-10 20:00:00,BTCUSD,2404.61,2409.06,2365.0,2390.0,757.32,1808550.22
26924,2017-07-10 19:00:00,BTCUSD,2399.22,2419.41,2397.11,2404.61,680.66,1639276.69
26925,2017-07-10 18:00:00,BTCUSD,2420.19,2420.19,2390.0,2399.22,880.21,2119365.08
26926,2017-07-10 17:00:00,BTCUSD,2412.81,2426.77,2401.0,2420.19,615.54,1486017.95
26927,2017-07-10 16:00:00,BTCUSD,2383.14,2429.85,2383.13,2412.81,742.27,1796696.97
26928,2017-07-10 15:00:00,BTCUSD,2403.21,2425.46,2369.71,2383.14,981.32,2354170.0
26929,2017-07-10 14:00:00,BTCUSD,2430.73,2444.0,2376.0,2403.21,1729.19,4169956.02
26930,2017-07-10 13:00:00,BTCUSD,2470.0,2481.23,2419.69,2430.73,587.38,1443620.33
26931,2017-07-10 12:00:00,BTCUSD,2494.88,2501.07,2460.0,2470.0,825.33,2046955.68
26932,2017-07-10 11:00:00,BTCUSD,2514.75,2515.14,2492.66,2494.88,357.64,895639.85
26933,2017-07-10 10:00:00,BTCUSD,2517.83,2519.96,2508.25,2514.75,108.21,272033.9
26934,2017-07-10 09:00:00,BTCUSD,2515.0,2520.79,2512.35,2517.83,140.31,353171.57
26935,2017-07-10 08:00:00,BTCUSD,2515.91,2516.81,2513.38,2515.0,157.6,396257.77
26936,2017-07-10 07:00:00,BTCUSD,2516.29,2520.99,2513.38,2515.91,229.14,576636.18
26937,2017-07-10 06:00:00,BTCUSD,2516.73,2516.84,2509.63,2516.29,132.39,332811.31
26938,2017-07-10 05:00:00,BTCUSD,2512.94,2517.3,2510.0,2516.73,106.47,267566.27
26939,2017-07-10 04:00:00,BTCUSD,2511.02,2513.38,2499.3,2512.94,323.1,809537.59
26940,2017-07-10 03:00:00,BTCUSD,2514.86,2514.86,2510.0,2511.02,101.5,254986.27
26941,2017-07-10 02:00:00,BTCUSD,2517.0,2523.0,2495.78,2514.86,341.32,858514.08
26942,2017-07-10 01:00:00,BTCUSD,2497.15,2517.0,2495.93,2517.0,268.42,673168.31
26943,2017-07-10 00:00:00,BTCUSD,2508.99,2514.12,2495.5,2497.15,252.85,632986.75
26944,2017-07-09 23:00:00,BTCUSD,2522.98,2522.99,2500.0,2508.99,352.88,885571.38
26945,2017-07-09 22:00:00,BTCUSD,2535.0,2535.89,2512.37,2522.98,400.08,1009481.94
26946,2017-07-09 21:00:00,BTCUSD,2538.99,2539.95,2528.08,2535.0,220.81,559465.11
26947,2017-07-09 20:00:00,BTCUSD,2542.72,2545.8,2537.36,2538.99,228.74,581502.71
26948,2017-07-09 19:00:00,BTCUSD,2539.82,2543.62,2520.44,2542.72,386.95,981950.24
26949,2017-07-09 18:00:00,BTCUSD,2553.79,2554.79,2539.42,2539.82,201.58,513366.77
26950,2017-07-09 17:00:00,BTCUSD,2555.67,2555.7,2552.44,2553.79,214.86,548780.46
26951,2017-07-09 16:00:00,BTCUSD,2559.32,2561.96,2553.62,2555.67,270.41,691472.77
26952,2017-07-09 15:00:00,BTCUSD,2556.92,2567.43,2556.92,2559.32,281.17,720214.9
26953,2017-07-09 14:00:00,BTCUSD,2552.33,2557.4,2551.06,2556.92,182.21,465124.38
26954,2017-07-09 13:00:00,BTCUSD,2552.78,2557.24,2524.17,2552.33,436.76,1111347.04
26955,2017-07-09 12:00:00,BTCUSD,2553.34,2555.88,2548.5,2552.78,121.26,309411.47
26956,2017-07-09 11:00:00,BTCUSD,2554.6,2559.46,2550.94,2553.34,99.12,253440.94
26957,2017-07-09 10:00:00,BTCUSD,2553.98,2559.09,2550.02,2554.6,97.15,248350.87
26958,2017-07-09 09:00:00,BTCUSD,2548.63,2556.28,2548.5,2553.98,179.67,458244.4
26959,2017-07-09 08:00:00,BTCUSD,2549.65,2550.42,2548.5,2548.63,130.82,333455.82
26960,2017-07-09 07:00:00,BTCUSD,2555.95,2557.0,2548.53,2549.65,94.54,241249.61
26961,2017-07-09 06:00:00,BTCUSD,2559.39,2560.46,2548.5,2555.95,141.55,361369.85
26962,2017-07-09 05:00:00,BTCUSD,2572.95,2572.95,2555.0,2559.39,287.43,735863.42
26963,2017-07-09 04:00:00,BTCUSD,2566.99,2579.84,2566.13,2572.95,272.25,700557.77
26964,2017-07-09 03:00:00,BTCUSD,2564.66,2569.83,2560.0,2566.99,272.21,698156.52
26965,2017-07-09 02:00:00,BTCUSD,2564.37,2565.0,2555.01,2564.66,165.47,423552.37
26966,2017-07-09 01:00:00,BTCUSD,2565.42,2566.95,2556.99,2564.37,226.58,580388.9
26967,2017-07-09 00:00:00,BTCUSD,2561.11,2572.93,2560.0,2565.42,376.65,966165.72
26968,2017-07-08 23:00:00,BTCUSD,2561.88,2561.88,2552.68,2561.11,612.72,1568013.21
26969,2017-07-08 22:00:00,BTCUSD,2541.67,2563.5,2541.07,2561.88,447.17,1142287.43
26970,2017-07-08 21:00:00,BTCUSD,2541.41,2547.48,2541.01,2541.67,167.94,427159.97
26971,2017-07-08 20:00:00,BTCUSD,2541.86,2553.0,2540.23,2541.41,208.13,530472.13
26972,2017-07-08 19:00:00,BTCUSD,2533.69,2549.0,2521.51,2541.86,266.25,675649.27
26973,2017-07-08 18:00:00,BTCUSD,2509.02,2533.69,2509.0,2533.69,190.18,479363.25
26974,2017-07-08 17:00:00,BTCUSD,2524.57,2524.59,2506.41,2509.02,355.12,892352.14
26975,2017-07-08 16:00:00,BTCUSD,2526.18,2533.69,2523.07,2524.57,239.29,605617.32
26976,2017-07-08 15:00:00,BTCUSD,2533.67,2533.67,2521.55,2526.18,354.14,896306.54
26977,2017-07-08 14:00:00,BTCUSD,2525.48,2533.69,2521.48,2533.67,576.78,1458178.5
26978,2017-07-08 13:00:00,BTCUSD,2525.87,2529.44,2522.45,2525.48,285.97,722164.03
26979,2017-07-08 12:00:00,BTCUSD,2508.25,2537.33,2508.25,2525.87,542.24,1371302.27
26980,2017-07-08 11:00:00,BTCUSD,2520.0,2521.31,2500.12,2508.25,151.78,381038.7
26981,2017-07-08 10:00:00,BTCUSD,2514.9,2525.71,2506.45,2520.0,177.27,446183.22
26982,2017-07-08 09:00:00,BTCUSD,2513.29,2518.64,2504.48,2514.9,76.9,193079.15
26983,2017-07-08 08:00:00,BTCUSD,2498.58,2513.29,2492.29,2513.29,157.65,394261.79
26984,2017-07-08 07:00:00,BTCUSD,2502.46,2523.95,2497.08,2498.58,227.66,570688.09
26985,2017-07-08 06:00:00,BTCUSD,2517.11,2518.44,2491.19,2502.46,258.42,647323.65
26986,2017-07-08 05:00:00,BTCUSD,2525.96,2529.99,2504.87,2517.11,277.87,699463.75
26987,2017-07-08 04:00:00,BTCUSD,2500.0,2529.18,2500.0,2525.96,526.47,1325985.73
26988,2017-07-08 03:00:00,BTCUSD,2483.36,2501.18,2478.22,2500.0,432.59,1078056.86
26989,2017-07-08 02:00:00,BTCUSD,2476.0,2494.92,2476.0,2483.36,415.95,1033994.16
26990,2017-07-08 01:00:00,BTCUSD,2492.78,2493.0,2471.22,2476.0,544.21,1351123.29
26991,2017-07-08 00:00:00,BTCUSD,2501.15,2503.02,2485.98,2492.78,371.02,925844.52
26992,2017-07-07 23:00:00,BTCUSD,2473.13,2502.03,2472.0,2501.15,540.89,1345162.46
26993,2017-07-07 22:00:00,BTCUSD,2494.86,2494.91,2473.12,2473.13,990.62,2458252.29
26994,2017-07-07 21:00:00,BTCUSD,2515.0,2523.51,2493.17,2494.86,502.01,1260070.34
26995,2017-07-07 20:00:00,BTCUSD,2527.99,2529.29,2515.0,2515.0,447.36,1127532.9
26996,2017-07-07 19:00:00,BTCUSD,2515.95,2529.95,2515.66,2527.99,343.8,867899.28
26997,2017-07-07 18:00:00,BTCUSD,2528.99,2535.29,2501.1,2515.95,823.62,2077491.97
26998,2017-07-07 17:00:00,BTCUSD,2518.03,2529.99,2518.02,2528.99,637.14,1608393.24
26999,2017-07-07 16:00:00,BTCUSD,2525.33,2525.99,2515.0,2518.03,837.79,2111746.74
27000,2017-07-07 15:00:00,BTCUSD,2514.79,2526.0,2490.91,2525.33,633.42,1591188.72
27001,2017-07-07 14:00:00,BTCUSD,2517.1,2531.0,2505.26,2514.79,625.09,1575547.79
27002,2017-07-07 13:00:00,BTCUSD,2535.12,2539.0,2510.0,2517.1,378.18,957431.16
27003,2017-07-07 12:00:00,BTCUSD,2556.0,2559.97,2532.62,2535.12,827.04,2103853.8
27004,2017-07-07 11:00:00,BTCUSD,2582.68,2582.76,2556.0,2556.0,373.34,958077.96
27005,2017-07-07 10:00:00,BTCUSD,2573.32,2586.62,2572.09,2582.68,146.47,377922.14
27006,2017-07-07 09:00:00,BTCUSD,2570.13,2574.49,2567.61,2573.32,117.11,301119.6
27007,2017-07-07 08:00:00,BTCUSD,2575.71,2575.72,2567.52,2570.13,193.22,496447.51
27008,2017-07-07 07:00:00,BTCUSD,2576.01,2576.57,2568.0,2575.71,486.01,1250272.25
27009,2017-07-07 06:00:00,BTCUSD,2595.53,2597.88,2576.0,2576.01,436.2,1127504.14
27010,2017-07-07 05:00:00,BTCUSD,2594.55,2596.89,2589.16,2595.53,166.2,431100.89
27011,2017-07-07 04:00:00,BTCUSD,2597.31,2599.42,2589.0,2594.55,303.95,789215.5
27012,2017-07-07 03:00:00,BTCUSD,2591.1,2597.75,2589.0,2597.31,348.81,904396.4
27013,2017-07-07 02:00:00,BTCUSD,2602.6,2607.61,2590.02,2591.1,674.44,1751529.28
27014,2017-07-07 01:00:00,BTCUSD,2606.0,2606.52,2591.63,2602.6,407.39,1059781.27
27015,2017-07-07 00:00:00,BTCUSD,2604.84,2606.0,2600.26,2606.0,393.39,1024825.3
27016,2017-07-06 23:00:00,BTCUSD,2604.46,2605.5,2600.0,2604.84,304.52,792935.83
27017,2017-07-06 22:00:00,BTCUSD,2598.44,2605.1,2590.76,2604.46,503.14,1308086.28
27018,2017-07-06 21:00:00,BTCUSD,2597.51,2599.0,2594.04,2598.44,427.5,1110287.01
27019,2017-07-06 20:00:00,BTCUSD,2600.0,2608.98,2593.2,2597.51,311.26,809507.44
27020,2017-07-06 19:00:00,BTCUSD,2590.96,2600.0,2590.91,2600.0,358.6,929897.39
27021,2017-07-06 18:00:00,BTCUSD,2594.05,2596.28,2590.95,2590.96,353.85,917506.29
27022,2017-07-06 17:00:00,BTCUSD,2594.47,2598.96,2590.0,2594.05,413.3,1071798.51
27023,2017-07-06 16:00:00,BTCUSD,2583.95,2594.99,2580.69,2594.47,420.84,1088632.46
27024,2017-07-06 15:00:00,BTCUSD,2585.23,2590.0,2580.77,2583.95,518.32,1340411.97
27025,2017-07-06 14:00:00,BTCUSD,2591.6,2597.93,2585.23,2585.23,445.58,1154249.77
27026,2017-07-06 13:00:00,BTCUSD,2598.54,2600.0,2585.0,2591.6,380.24,985283.39
27027,2017-07-06 12:00:00,BTCUSD,2602.98,2607.0,2597.44,2598.54,382.97,996459.01
27028,2017-07-06 11:00:00,BTCUSD,2598.16,2603.0,2590.36,2602.98,297.3,772903.29
27029,2017-07-06 10:00:00,BTCUSD,2585.05,2604.09,2582.96,2598.16,199.04,516830.69
27030,2017-07-06 09:00:00,BTCUSD,2612.34,2614.93,2580.73,2585.05,484.7,1257309.41
27031,2017-07-06 08:00:00,BTCUSD,2608.09,2613.0,2601.22,2612.34,228.13,595511.75
27032,2017-07-06 07:00:00,BTCUSD,2605.8,2609.1,2593.82,2608.09,355.16,923810.79
27033,2017-07-06 06:00:00,BTCUSD,2600.0,2607.0,2597.23,2605.8,148.25,385699.79
27034,2017-07-06 05:00:00,BTCUSD,2607.97,2609.93,2596.57,2600.0,217.51,566338.79
27035,2017-07-06 04:00:00,BTCUSD,2616.99,2617.0,2606.22,2607.97,224.32,585633.31
27036,2017-07-06 03:00:00,BTCUSD,2610.0,2617.0,2606.86,2616.99,245.43,641468.26
27037,2017-07-06 02:00:00,BTCUSD,2603.01,2610.0,2603.0,2610.0,234.42,610972.83
27038,2017-07-06 01:00:00,BTCUSD,2615.85,2615.85,2600.14,2603.01,393.2,1025148.32
27039,2017-07-06 00:00:00,BTCUSD,2616.96,2623.54,2608.93,2615.85,348.66,912701.2
27040,2017-07-05 23:00:00,BTCUSD,2611.64,2620.0,2602.11,2616.96,378.66,988621.57
27041,2017-07-05 22:00:00,BTCUSD,2615.15,2630.24,2611.64,2611.64,392.55,1028815.61
27042,2017-07-05 21:00:00,BTCUSD,2608.6,2615.15,2597.92,2615.15,430.78,1122062.06
27043,2017-07-05 20:00:00,BTCUSD,2623.79,2623.99,2604.1,2608.6,456.35,1193438.38
27044,2017-07-05 19:00:00,BTCUSD,2603.45,2624.0,2594.39,2623.79,458.48,1197098.49
27045,2017-07-05 18:00:00,BTCUSD,2598.0,2612.0,2593.24,2603.45,827.54,2153891.19
27046,2017-07-05 17:00:00,BTCUSD,2578.96,2598.0,2573.02,2598.0,443.96,1147597.69
27047,2017-07-05 16:00:00,BTCUSD,2573.91,2585.47,2570.71,2578.96,484.24,1249833.7
27048,2017-07-05 15:00:00,BTCUSD,2567.01,2575.75,2556.38,2573.91,416.4,1068075.44
27049,2017-07-05 14:00:00,BTCUSD,2575.72,2576.99,2556.68,2567.01,638.39,1639218.0
27050,2017-07-05 13:00:00,BTCUSD,2555.72,2575.72,2551.06,2575.72,873.67,2241247.63
27051,2017-07-05 12:00:00,BTCUSD,2572.06,2573.0,2555.72,2555.72,475.8,1220262.71
27052,2017-07-05 11:00:00,BTCUSD,2570.01,2578.93,2569.43,2572.06,214.09,551120.93
27053,2017-07-05 10:00:00,BTCUSD,2568.4,2575.03,2567.34,2570.01,155.21,399202.88
27054,2017-07-05 09:00:00,BTCUSD,2570.7,2574.57,2560.8,2568.4,192.25,493826.64
27055,2017-07-05 08:00:00,BTCUSD,2558.37,2571.65,2552.37,2570.7,283.0,724812.65
27056,2017-07-05 07:00:00,BTCUSD,2563.24,2567.07,2553.04,2558.37,304.65,779991.02
27057,2017-07-05 06:00:00,BTCUSD,2571.76,2576.77,2555.34,2563.24,285.46,732525.02
27058,2017-07-05 05:00:00,BTCUSD,2572.85,2572.85,2561.49,2571.76,260.02,667664.56
27059,2017-07-05 04:00:00,BTCUSD,2576.12,2579.0,2559.01,2572.85,282.93,727147.95
27060,2017-07-05 03:00:00,BTCUSD,2580.85,2587.64,2572.89,2576.12,301.5,778614.64
27061,2017-07-05 02:00:00,BTCUSD,2584.27,2584.32,2571.36,2580.85,397.47,1025046.26
27062,2017-07-05 01:00:00,BTCUSD,2578.97,2593.51,2576.25,2584.27,394.05,1018832.91
27063,2017-07-05 00:00:00,BTCUSD,2602.0,2602.82,2577.51,2578.97,833.53,2162494.38
27064,2017-07-04 23:00:00,BTCUSD,2595.98,2611.45,2591.32,2602.0,580.95,1511685.24
27065,2017-07-04 22:00:00,BTCUSD,2582.36,2596.0,2579.41,2595.98,328.94,852406.83
27066,2017-07-04 21:00:00,BTCUSD,2579.09,2590.05,2574.71,2582.36,442.23,1143030.49
27067,2017-07-04 20:00:00,BTCUSD,2566.51,2586.99,2563.02,2579.09,216.02,556118.78
27068,2017-07-04 19:00:00,BTCUSD,2586.71,2588.24,2566.51,2566.51,318.24,820505.19
27069,2017-07-04 18:00:00,BTCUSD,2594.0,2595.72,2579.56,2586.71,305.56,791433.41
27070,2017-07-04 17:00:00,BTCUSD,2570.25,2595.89,2567.37,2594.0,489.14,1263709.31
27071,2017-07-04 16:00:00,BTCUSD,2587.0,2587.06,2560.0,2570.25,1010.42,2599222.37
27072,2017-07-04 15:00:00,BTCUSD,2612.72,2616.13,2577.88,2587.0,547.14,1418149.21
27073,2017-07-04 14:00:00,BTCUSD,2617.88,2621.01,2610.0,2612.72,495.7,1296656.48
27074,2017-07-04 13:00:00,BTCUSD,2616.22,2626.0,2610.07,2617.88,449.95,1178798.95
27075,2017-07-04 12:00:00,BTCUSD,2614.93,2621.57,2609.03,2616.22,256.14,670328.03
27076,2017-07-04 11:00:00,BTCUSD,2594.83,2614.94,2594.83,2614.93,369.14,961681.31
27077,2017-07-04 10:00:00,BTCUSD,2605.1,2605.12,2581.12,2594.83,143.89,373323.76
27078,2017-07-04 09:00:00,BTCUSD,2594.49,2609.99,2593.86,2605.1,112.84,293760.31
27079,2017-07-04 08:00:00,BTCUSD,2630.93,2630.93,2594.49,2594.49,345.53,902229.12
27080,2017-07-04 07:00:00,BTCUSD,2625.9,2636.1,2621.02,2630.93,202.35,531708.39
27081,2017-07-04 06:00:00,BTCUSD,2621.0,2628.15,2615.0,2625.9,329.38,862506.02
27082,2017-07-04 05:00:00,BTCUSD,2620.0,2636.04,2611.3,2621.0,644.18,1691520.85
27083,2017-07-04 04:00:00,BTCUSD,2616.28,2625.47,2605.17,2620.0,467.02,1221167.35
27084,2017-07-04 03:00:00,BTCUSD,2607.1,2625.0,2601.0,2616.28,1266.24,3311151.43
27085,2017-07-04 02:00:00,BTCUSD,2566.27,2610.77,2566.0,2607.1,830.62,2147769.04
27086,2017-07-04 01:00:00,BTCUSD,2560.93,2570.0,2560.92,2566.27,276.22,708317.11
27087,2017-07-04 00:00:00,BTCUSD,2542.41,2564.0,2542.18,2560.93,247.03,631450.23
27088,2017-07-03 23:00:00,BTCUSD,2554.4,2557.15,2541.9,2542.41,262.95,670974.2
27089,2017-07-03 22:00:00,BTCUSD,2559.98,2573.84,2552.01,2554.4,387.05,992687.47
27090,2017-07-03 21:00:00,BTCUSD,2556.02,2559.99,2550.0,2559.98,386.0,986807.45
27091,2017-07-03 20:00:00,BTCUSD,2547.43,2559.12,2547.16,2556.02,416.77,1063723.97
27092,2017-07-03 19:00:00,BTCUSD,2528.8,2548.02,2528.1,2547.43,332.44,843361.36
27093,2017-07-03 18:00:00,BTCUSD,2552.37,2553.62,2526.83,2528.8,617.11,1565459.14
27094,2017-07-03 17:00:00,BTCUSD,2563.0,2564.92,2550.0,2552.37,372.57,951763.23
27095,2017-07-03 16:00:00,BTCUSD,2569.98,2573.97,2555.0,2563.0,447.44,1146695.19
27096,2017-07-03 15:00:00,BTCUSD,2550.0,2576.45,2543.83,2569.98,543.07,1388071.82
27097,2017-07-03 14:00:00,BTCUSD,2560.0,2584.78,2539.37,2550.0,811.11,2079482.25
27098,2017-07-03 13:00:00,BTCUSD,2519.38,2570.0,2518.46,2560.0,754.54,1920307.83
27099,2017-07-03 12:00:00,BTCUSD,2502.3,2524.0,2502.05,2519.38,488.0,1226509.51
27100,2017-07-03 11:00:00,BTCUSD,2482.09,2502.3,2479.75,2502.3,375.44,935469.25
27101,2017-07-03 10:00:00,BTCUSD,2489.09,2496.13,2480.11,2482.09,186.78,464571.99
27102,2017-07-03 09:00:00,BTCUSD,2483.72,2493.77,2479.75,2489.09,181.49,450826.47
27103,2017-07-03 08:00:00,BTCUSD,2481.72,2492.19,2481.72,2483.72,166.93,415151.65
27104,2017-07-03 07:00:00,BTCUSD,2499.98,2502.0,2481.72,2481.72,297.38,742173.24
27105,2017-07-03 06:00:00,BTCUSD,2497.61,2499.99,2490.56,2499.98,185.14,461998.47
27106,2017-07-03 05:00:00,BTCUSD,2498.92,2499.99,2481.72,2497.61,660.14,1645439.59
27107,2017-07-03 04:00:00,BTCUSD,2490.83,2499.92,2487.04,2498.92,484.4,1207907.74
27108,2017-07-03 03:00:00,BTCUSD,2491.4,2497.67,2487.04,2490.83,330.36,822813.2
27109,2017-07-03 02:00:00,BTCUSD,2500.0,2501.0,2490.32,2491.4,371.84,927458.54
27110,2017-07-03 01:00:00,BTCUSD,2500.97,2501.0,2495.36,2500.0,448.9,1121514.73
27111,2017-07-03 00:00:00,BTCUSD,2516.66,2519.9,2499.2,2500.97,536.4,1343065.07
27112,2017-07-02 23:00:00,BTCUSD,2517.01,2545.0,2507.57,2516.66,463.27,1171405.78
27113,2017-07-02 22:00:00,BTCUSD,2525.0,2525.0,2506.0,2517.01,454.22,1142345.43
27114,2017-07-02 21:00:00,BTCUSD,2504.09,2525.0,2495.56,2525.0,604.59,1517763.57
27115,2017-07-02 20:00:00,BTCUSD,2492.61,2504.41,2488.01,2504.09,297.05,741224.65
27116,2017-07-02 19:00:00,BTCUSD,2490.08,2506.11,2478.43,2492.61,649.85,1619701.03
27117,2017-07-02 18:00:00,BTCUSD,2496.37,2526.72,2490.0,2490.08,796.35,2003965.15
27118,2017-07-02 17:00:00,BTCUSD,2476.41,2507.54,2474.23,2496.37,1216.26,3030780.24
27119,2017-07-02 16:00:00,BTCUSD,2463.86,2479.25,2462.17,2476.41,435.06,1075573.75
27120,2017-07-02 15:00:00,BTCUSD,2442.99,2463.86,2442.99,2463.86,393.42,964758.4
27121,2017-07-02 14:00:00,BTCUSD,2435.62,2444.29,2425.43,2442.99,221.08,538656.77
27122,2017-07-02 13:00:00,BTCUSD,2440.87,2450.35,2429.9,2435.62,269.83,657791.96
27123,2017-07-02 12:00:00,BTCUSD,2449.6,2450.03,2431.65,2440.87,101.0,246605.42
27124,2017-07-02 11:00:00,BTCUSD,2436.07,2450.0,2427.76,2449.6,112.67,274674.35
27125,2017-07-02 10:00:00,BTCUSD,2457.54,2457.54,2427.87,2436.07,98.17,239436.21
27126,2017-07-02 09:00:00,BTCUSD,2461.99,2461.99,2450.0,2457.54,214.1,526054.35
27127,2017-07-02 08:00:00,BTCUSD,2431.95,2461.99,2428.98,2461.99,307.95,754201.39
27128,2017-07-02 07:00:00,BTCUSD,2421.55,2439.97,2418.33,2431.95,219.87,534770.54
27129,2017-07-02 06:00:00,BTCUSD,2439.97,2439.99,2415.19,2421.55,138.82,337239.24
27130,2017-07-02 05:00:00,BTCUSD,2412.0,2439.99,2411.99,2439.97,354.39,861781.42
27131,2017-07-02 04:00:00,BTCUSD,2404.99,2412.0,2398.36,2412.0,202.17,486296.9
27132,2017-07-02 03:00:00,BTCUSD,2407.81,2410.0,2397.63,2404.99,200.61,482431.83
27133,2017-07-02 02:00:00,BTCUSD,2409.9,2411.0,2385.52,2407.81,387.75,929614.06
27134,2017-07-02 01:00:00,BTCUSD,2391.87,2419.9,2385.0,2409.9,370.78,891186.2
27135,2017-07-02 00:00:00,BTCUSD,2423.63,2426.0,2389.99,2391.87,565.71,1362475.58
27136,2017-07-01 23:00:00,BTCUSD,2424.99,2431.94,2414.8,2423.63,355.01,860453.28
27137,2017-07-01 22:00:00,BTCUSD,2416.62,2425.0,2400.0,2424.99,344.87,832381.61
27138,2017-07-01 21:00:00,BTCUSD,2408.25,2420.0,2401.0,2416.62,632.73,1525686.34
27139,2017-07-01 20:00:00,BTCUSD,2435.99,2438.95,2404.61,2408.25,671.04,1623098.44
27140,2017-07-01 19:00:00,BTCUSD,2425.94,2437.86,2406.44,2435.99,461.2,1118954.38
27141,2017-07-01 18:00:00,BTCUSD,2445.99,2455.86,2414.0,2425.94,536.06,1303397.79
27142,2017-07-01 17:00:00,BTCUSD,2460.01,2460.68,2428.03,2445.99,370.26,904722.49
27143,2017-07-01 16:00:00,BTCUSD,2467.83,2469.99,2450.0,2460.01,330.01,811494.29
27144,2017-07-01 15:00:00,BTCUSD,2459.35,2475.0,2450.0,2467.83,276.82,682105.41
27145,2017-07-01 14:00:00,BTCUSD,2454.43,2473.93,2450.83,2459.35,289.42,712864.8
27146,2017-07-01 13:00:00,BTCUSD,2488.43,2488.43,2454.4,2454.43,280.28,693254.01
27147,2017-07-01 12:00:00,BTCUSD,2509.17,2512.87,2484.99,2488.43,157.36,393142.5
27148,2017-07-01 11:00:00,BTCUSD,2505.56,2513.38,2495.12,2509.17,114.6,287000.32
